eco	name	pgn	uci_moves	games	parents	fen	ply	player_white	player_black	player_white_with_children	player_black_with_children	player_total	player_total_with_children	all_pct	player_pct	player_pct_with_children	white_pct	white_pct_with_children	black_pct	black_pct_with_children	ratio_white	ratio_black
C24	Bishop's Opening: Berlin Defense	1. e4 e5 2. Bc4 Nf6	['e2e4', 'e7e5', 'f1c4', 'g8f6']	39091606	"[""King's Pawn Game"", ""Bishop's Opening""]"	rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 2 3	4	0	1	1	3	1	4	0.0026332754140436596	0.00011469205184080744	0.00013429578646969952	0.0	6.793478260869565e-05	0.00022941041523285156	0.00019913707268503152	0.02579858614347329	0.07562333648163164
D35	Queen's Gambit Declined: Normal Defense	1. d4 d5 2. c4 e6 3. Nc3 Nf6	['d2d4', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'g8f6']	37975599	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined"", ""Queen's Gambit Declined: Queen's Knight Variation""]"	rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4	6	2	0	2	0	2	2	0.0025580993316130576	0.00022938410368161487	6.714789323484976e-05	0.00045871559633027525	0.0001358695652173913	0.0	0.0	0.05311348294349313	0.0
D06	Queen's Gambit Declined: Marshall Defense	1. d4 d5 2. c4 Nf6	['d2d4', 'd7d5', 'c2c4', 'g8f6']	37386045	"[""Queen's Pawn Game"", ""Queen's Gambit""]"	rnbqkb1r/ppp1pppp/5n2/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3	4	7	10	7	10	17	17	0.002518385996390885	0.0019497648812937262	0.0005707570924962229	0.0016055045871559634	0.0004755434782608696	0.0022941041523285156	0.0006637902422834385	0.18882867000625558	0.26357764188441346
C42	Russian Game: Three Knights Game	1. e4 e5 2. Nf3 Nf6 3. Nc3	['e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3']	36998975	"[""King's Pawn Game"", ""King's Knight Opening"", 'Russian Game']"	rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3	5	0	5	0	5	5	5	0.0024923123192307833	0.0005734602592040372	0.00016786973308712439	0.0	0.0	0.0011470520761642578	0.00033189512114171923	0.0	0.13316754829673752
C02	French Defense: Advance Variation	1. e4 e6 2. d4 d5 3. e5	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4e5']	36912046	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation']"	rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	14	9	19	19	23	38	0.002486456637618025	0.002637917192338571	0.0012758099714621455	0.003211009174311927	0.0012907608695652173	0.0020646937370956643	0.0012612014603385331	0.5191165814183432	0.5072284154316636
B01	Scandinavian Defense: Valencian Variation	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8	['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8']	36754443	"[""King's Pawn Game"", 'Scandinavian Defense', 'Scandinavian Defense: Mieses-Kotroc Variation']"	rnbqkbnr/ppp1pppp/8/8/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4	6	2	6	2	6	8	8	0.0024758402381516147	0.0009175364147264595	0.00026859157293939904	0.00045871559633027525	0.0001358695652173913	0.0013764624913971094	0.00039827414537006305	0.05487816343062075	0.16086423478899517
B01	Scandinavian Defense: Modern Variation	1. e4 d5 2. exd5 Nf6	['e2e4', 'd7d5', 'e4d5', 'g8f6']	35299966	"[""King's Pawn Game"", 'Scandinavian Defense']"	rnbqkb1r/ppp1pppp/5n2/3P4/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3	4	0	111	0	157	111	157	0.002377864255164577	0.012730817754329625	0.005271109618935706	0.0	0.0	0.025464556090846524	0.010421506803849984	0.0	4.382717298186851
C20	King's Pawn Game: Leonardis Variation	1. e4 e5 2. d3	['e2e4', 'e7e5', 'd2d3']	35252584	"[""King's Pawn Game""]"	rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2	3	3	17	3	19	20	22	0.002374672525060978	0.0022938410368161487	0.0007386268255833473	0.0006880733944954129	0.00020380434782608695	0.0038999770589584768	0.0012612014603385331	0.08582419077799097	0.5311054248653284
D00	Queen's Pawn Game: Chigorin Variation	1. d4 d5 2. Nc3	['d2d4', 'd7d5', 'b1c3']	34046806	"[""Queen's Pawn Game""]"	rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2	3	2	7	2	11	9	13	0.0022934493191841274	0.0010322284665672669	0.0004364613060265234	0.00045871559633027525	0.0001358695652173913	0.001605872906629961	0.0007301692665117823	0.05924245374897824	0.3183716598418373
C20	King's Pawn Game: Wayward Queen Attack	1. e4 e5 2. Qh5	['e2e4', 'e7e5', 'd1h5']	32234567	"[""King's Pawn Game""]"	rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 1 2	3	0	1	0	1	1	1	0.002171373894524648	0.00011469205184080744	3.357394661742488e-05	0.0	0.0	0.00022941041523285156	6.637902422834384e-05	0.0	0.03057005723230148
E60	Indian Defense: West Indian Defense	1. d4 Nf6 2. c4 g6	['d2d4', 'g8f6', 'c2c4', 'g7g6']	31955663	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation']"	rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3	4	0	0	9	5	0	14	0.0021525864585191165	0.0	0.0004700352526439483	0.0	0.0006114130434782609	0.0	0.00033189512114171923	0.28403646276716144	0.1541843394155923
B54	Sicilian Defense: Modern Variations, Main Line	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6']	31173385	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations']"	rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5	8	1	0	21	2	1	23	0.0020998909150219463	0.00011469205184080744	0.0007722007722007722	0.00022935779816513763	0.0014266304347826087	0.0	0.00013275804845668768	0.6793831167976164	0.06322140236284617
C47	Four Knights Game: Italian Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Nc3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'b1c3']	30664363	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense']"	r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4	7	0	5	0	5	5	5	0.0020656023488830333	0.0005734602592040372	0.00016786973308712439	0.0	0.0	0.0011470520761642578	0.00033189512114171923	0.0	0.16067716098463494
C25	Vienna Game: Max Lange Defense	1. e4 e5 2. Nc3 Nc6	['e2e4', 'e7e5', 'b1c3', 'b8c6']	29748013	"[""King's Pawn Game"", 'Vienna Game']"	r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3	4	0	17	0	21	17	21	0.00200387549310589	0.0019497648812937262	0.0007050528789659225	0.0	0.0	0.0038999770589584768	0.0013939595087952208	0.0	0.6956317962822456
A00	Van Geet Opening	1. Nc3	['b1c3']	28974341	[]	rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1	1	17	10	18	18	27	36	0.001951759664041871	0.003096685399701801	0.0012086620782272956	0.0038990825688073397	0.0012228260869565218	0.0022941041523285156	0.001194822436110189	0.6265249300337465	0.6121770308726683
B12	Caro-Kann Defense: Advance Variation	1. e4 c6 2. d4 d5 3. e5	['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4e5']	28873102	"[""King's Pawn Game"", 'Caro-Kann Defense']"	rnbqkbnr/pp2pppp/2p5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	0.0019449400370958106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C33	King's Gambit Accepted	1. e4 e5 2. f4 exf4	['e2e4', 'e7e5', 'f2f4', 'e5f4']	28548780	"[""King's Pawn Game"", ""King's Gambit""]"	rnbqkbnr/pppp1ppp/8/8/4Pp2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3	4	0	0	583	36	0	619	0.001923093169283998	0.0	0.020782272956186	0.0	0.03960597826086956	0.0	0.002389644872220378	20.594934709073705	1.2426048359945483
A21	English Opening: King's English Variation, Reversed Sicilian	1. c4 e5 2. Nc3	['c2c4', 'e7e5', 'b1c3']	27525495	"['English Opening', ""English Opening: King's English Variation""]"	rnbqkbnr/pppp1ppp/8/4p3/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 1 2	3	0	1	1	4	1	5	0.0018541629945539122	0.00011469205184080744	0.00016786973308712439	0.0	6.793478260869565e-05	0.00022941041523285156	0.00026551609691337537	0.03663905644122721	0.14319997631991094
C01	French Defense: Exchange Variation	1. e4 e6 2. d4 d5 3. exd5	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4d5']	27222161	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation']"	rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	0	8	0	8	8	8	0.0018337299132309417	0.0009175364147264595	0.00026859157293939904	0.0	0.0	0.0018352833218628125	0.0005310321938267507	0.0	0.28959128058891626
A06	Zukertort Opening: Tennison Gambit	1. e4 d5 2. Nf3	['e2e4', 'd7d5', 'g1f3']	26900587	"[""King's Pawn Game"", 'Scandinavian Defense']"	rnbqkbnr/ppp1pppp/8/3p4/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2	3	1	20	1	20	21	21	0.001812068155256719	0.002408533088656956	0.0007050528789659225	0.00022935779816513763	6.793478260869565e-05	0.004588208304657031	0.001327580484566877	0.03749019175223639	0.7326327548528638
C42	Russian Game: Italian Variation	1. e4 e5 2. Nf3 Nf6 3. Bc4	['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f1c4']	26860861	"[""King's Pawn Game"", ""King's Knight Opening"", 'Russian Game']"	rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3	5	1	6	1	6	7	7	0.0018093921460106855	0.000802844362885652	0.00023501762632197415	0.00022935779816513763	6.793478260869565e-05	0.0013764624913971094	0.00039827414537006305	0.037545638052247	0.22011488568034882
C70	Ruy Lopez: Morphy Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6']	26459196	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez']"	r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	7	0	59	7	59	0.0017823353254446067	0.000802844362885652	0.0019808628504280677	0.0	0.0	0.001605872906629961	0.003916362429472286	0.0	2.1973207698699135
C26	Vienna Game: Falkbeer Variation	1. e4 e5 2. Nc3 Nf6	['e2e4', 'e7e5', 'b1c3', 'g8f6']	26371349	"[""King's Pawn Game"", 'Vienna Game']"	rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3	4	0	0	3	0	0	3	0.0017764178058293344	0.0	0.00010072183985227464	0.0	0.00020380434782608695	0.0	0.0	0.11472771054044874	0.0
B01	Scandinavian Defense: Main Line	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5	['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5a5']	26027088	"[""King's Pawn Game"", 'Scandinavian Defense', 'Scandinavian Defense: Mieses-Kotroc Variation']"	rnb1kbnr/ppp1pppp/8/q7/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 4	6	0	0	0	0	0	0	0.0017532278139084582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A15	English Opening: Anglo-Indian Defense	1. c4 Nf6	['c2c4', 'g8f6']	25546197	['English Opening']	rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2	2	1	27	1	67	28	68	0.001720834198585136	0.003211377451542608	0.0022830283699848916	0.00022935779816513763	6.793478260869565e-05	0.006194081211286993	0.004447394623299038	0.03947781992277431	2.5844410966237596
E61	King's Indian Defense	1. d4 Nf6 2. c4 g6 3. Nc3	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3']	25535228	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense']"	rnbqkb1r/pppppp1p/5np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3	5	5	4	9	4	9	13	0.0017200953085529218	0.0010322284665672669	0.0004364613060265234	0.0011467889908256881	0.0006114130434782609	0.0009176416609314062	0.00026551609691337537	0.355453003352837	0.15436127032794955
C50	Italian Game: Anti-Fried Liver Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 h6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'h7h6']	25451367	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game']"	r1bqkbnr/pppp1pp1/2n4p/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	0	0	0	0	0	0.001714446292508477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C34	King's Gambit Accepted: King's Knight's Gambit	1. e4 e5 2. f4 exf4 3. Nf3	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3']	24977582	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted""]"	rnbqkbnr/pppp1ppp/8/8/4Pp2/5N2/PPPP2PP/RNBQKB1R b KQkq - 1 3	5	48	3	423	35	51	458	0.0016825313491305386	0.005849294643881179	0.015376867550780594	0.011009174311926606	0.02873641304347826	0.0006882312456985547	0.0023232658479920344	17.079273475842236	1.3808157863998198
B22	Sicilian Defense: Alapin Variation	1. e4 c5 2. c3	['e2e4', 'c7c5', 'c2c3']	24112300	"[""King's Pawn Game"", 'Sicilian Defense']"	rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq - 0 2	3	15	31	24	67	46	91	0.001624244518530268	0.005275834384677142	0.003055229142185664	0.0034403669724770644	0.0016304347826086956	0.007111722872218399	0.004447394623299038	1.0038111651341937	2.738131218890218
A40	English Defense	1. d4 b6	['d2d4', 'b7b6']	23705712	"[""Queen's Pawn Game""]"	rnbqkbnr/p1pppppp/1p6/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2	2	28	5	28	5	33	33	0.0015968560765193365	0.0037848377107466452	0.001107940238375021	0.006422018348623854	0.0019021739130434783	0.0011470520761642578	0.00033189512114171923	1.191199345397265	0.20784285197771252
C10	French Defense: Paulsen Variation	1. e4 e6 2. d4 d5 3. Nc3	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3']	23620989	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation']"	rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3	5	2	0	16	3	2	19	0.0015911489947252546	0.00022938410368161487	0.0006379049857310727	0.00045871559633027525	0.0010869565217391304	0.0	0.00019913707268503152	0.6831268004080387	0.12515300160147275
C57	Italian Game: Two Knights Defense, Knight Attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'f3g5']	23360333	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense']"	r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 5 4	7	0	0	0	4	0	4	0.001573590774264244	0.0	0.00013429578646969952	0.0	0.0	0.0	0.00026551609691337537	0.0	0.1687326217564547
B40	Sicilian Defense: French Variation, Open	1. e4 c5 2. Nf3 e6 3. d4 cxd4	['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4']	23329130	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: French Variation']"	rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4	6	5	0	56	292	5	348	0.0015714888884337053	0.0005734602592040372	0.011683733422863858	0.0011467889908256881	0.0038043478260869567	0.0	0.019382675074676402	2.420855695568252	12.333956171968236
B21	Sicilian Defense: McDonnell Attack	1. e4 c5 2. f4	['e2e4', 'c7c5', 'f2f4']	23226361	"[""King's Pawn Game"", 'Sicilian Defense']"	rnbqkbnr/pp1ppppp/8/2p5/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2	3	32	62	32	71	94	103	0.0015645661981501223	0.010781052873035898	0.0034581165015947625	0.007339449541284404	0.002173913043478261	0.014223445744436798	0.004712910720212413	1.3894669628224137	3.012279522454698
B13	Caro-Kann Defense: Exchange Variation	1. e4 c6 2. d4 d5 3. exd5	['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4d5']	22247585	"[""King's Pawn Game"", 'Caro-Kann Defense']"	rnbqkbnr/pp2pppp/2p5/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3	5	1	1	2	18	2	20	0.0014986342234787312	0.00022938410368161487	0.0006714789323484975	0.00022935779816513763	0.0001358695652173913	0.00022941041523285156	0.001194822436110189	0.09066225973540207	0.7972742230166654
A80	Dutch Defense	1. d4 f5	['d2d4', 'f7f5']	21624172	"[""Queen's Pawn Game""]"	rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2	2	1	6	15	12	7	27	0.0014566400898610129	0.000802844362885652	0.0009064965586704717	0.00022935779816513763	0.0010190217391304348	0.0013764624913971094	0.0007965482907401261	0.6995700216020184	0.546839467267532
C40	King's Pawn Game: Busch-Gass Gambit	1. e4 e5 2. Nf3 Bc5	['e2e4', 'e7e5', 'g1f3', 'f8c5']	21103563	"[""King's Pawn Game"", ""King's Knight Opening""]"	rnbqk1nr/pppp1ppp/8/2b1p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3	4	0	0	0	0	0	0	0.0014215710041849254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B23	Sicilian Defense: Closed, Traditional	1. e4 c5 2. Nc3 Nc6	['e2e4', 'c7c5', 'b1c3', 'b8c6']	20969909	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Closed']"	r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 2 3	4	0	49	3	68	49	71	0.0014125678490782105	0.005619910540199564	0.0023837502098371663	0.0	0.00020380434782608695	0.011241110346409728	0.004513773647527381	0.14427933352658573	3.1954384707771046
C62	Ruy Lopez: Steinitz Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 d6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'd7d6']	20707202	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez']"	r1bqkbnr/ppp2ppp/2np4/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	0	0	0	0	0	0.0013948714698555924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C55	Italian Game: Two Knights Defense, Modern Bishop's Opening	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'g8f6', 'd2d3']	20684340	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Two Knights Defense']"	r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4	7	0	0	0	9	0	9	0.0013933314476186993	0.0	0.0003021655195568239	0.0	0.0	0.0	0.0005974112180550945	0.0	0.428764612379999
C00	French Defense: Queen's Knight	1. e4 e6 2. Nc3	['e2e4', 'e7e6', 'b1c3']	20517472	"[""King's Pawn Game"", 'French Defense']"	rnbqkbnr/pppp1ppp/4p3/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 1 2	3	1	1	2	1	2	3	0.0013820909423861785	0.00022938410368161487	0.00010072183985227464	0.00022935779816513763	0.0001358695652173913	0.00022941041523285156	6.637902422834384e-05	0.09830725392267795	0.04802797138207167
C65	Ruy Lopez: Berlin Defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6']	20427029	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez']"	r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4	6	0	0	0	1	0	1	0.00137599855190541	0.0	3.357394661742488e-05	0.0	0.0	0.0	6.637902422834384e-05	0.0	0.048240620701544834
B02	Alekhine Defense: Normal Variation	1. e4 Nf6 2. e5 Nd5	['e2e4', 'g8f6', 'e4e5', 'f6d5']	20414546	"[""King's Pawn Game"", 'Alekhine Defense']"	rnbqkb1r/pppppppp/8/3nP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3	4	0	29	24	133	29	157	0.0013751576763222093	0.0033260695033834153	0.005271109618935706	0.0	0.0016304347826086956	0.0066529020417526955	0.00882841022236973	1.1856347898731237	6.419925783333351
D37	Queen's Gambit Declined: Three Knights Variation	1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'b1c3']	20379006	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: Anti-Nimzo-Indian']"	rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4	7	2	0	6	0	2	6	0.0013727636429787056	0.00022938410368161487	0.00020144367970454928	0.00045871559633027525	0.0004076086956521739	0.0	0.0	0.29692561988873767	0.0
A00	Polish Opening	1. b4	['b2b4']	19910505	[]	rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1	1	2	18	5	25	20	30	0.0013412046386043427	0.0022938410368161487	0.0010072183985227463	0.00045871559633027525	0.00033967391304347825	0.0041293874741913286	0.001659475605708596	0.253260317826624	1.2373023160995371
A01	Nimzo-Larsen Attack: Modern Variation	1. b3 e5	['b2b3', 'e7e5']	19600105	['Nimzo-Larsen Attack']	rnbqkbnr/pppp1ppp/8/4p3/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2	2	2	22	2	22	24	24	0.001320295579802329	0.0027526092441793786	0.0008057747188181971	0.00045871559633027525	0.0001358695652173913	0.005047029135122735	0.0014603385330235646	0.1029084451208519	1.1060693948867135
D00	Blackmar-Diemer Gambit	1. d4 d5 2. e4	['d2d4', 'd7d5', 'e2e4']	18840781	"[""Queen's Pawn Game""]"	rnbqkbnr/ppp1pppp/8/3p4/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2	3	56	0	294	6	56	300	0.001269146255814635	0.006422754903085216	0.010072183985227464	0.012844036697247707	0.01997282608695652	0.0	0.00039827414537006305	15.737213891188953	0.3138126465293949
C50	Italian Game: Paris Defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 d6	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'd7d6']	18735898	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game']"	r1bqkbnr/ppp2ppp/2np4/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4	6	0	1	0	1	1	1	0.0012620811629849584	0.00011469205184080744	3.357394661742488e-05	0.0	0.0	0.00022941041523285156	6.637902422834384e-05	0.0	0.05259489339920918
B90	Sicilian Defense: Najdorf Variation	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6	['e2e4', 'c7c5', 'g1f3', 'd7d6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'a7a6']	18527645	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Modern Variations', 'Sicilian Defense: Modern Variations, Main Line']"	rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6	10	1	0	5	1	1	6	0.0012480528955149334	0.00011469205184080744	0.00020144367970454928	0.00022935779816513763	0.00033967391304347825	0.0	6.637902422834384e-05	0.27216307438903253	0.05318606644549032
B00	Nimzowitsch Defense: Declined Variation	1. e4 Nc6 2. Nf3	['e2e4', 'b8c6', 'g1f3']	18262708	"[""King's Pawn Game"", 'Nimzowitsch Defense']"	r1bqkbnr/pppppppp/2n5/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 2 2	3	0	3	0	76	3	76	0.0012302062997938345	0.0003440761555224223	0.002551619942924291	0.0	0.0	0.0006882312456985547	0.0050448058413541325	0.0	4.100780366837312
A30	English Opening: Symmetrical Variation	1. c4 c5	['c2c4', 'c7c5']	17912361	['English Opening']	rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2	2	0	8	0	14	8	14	0.001206606344819256	0.0009175364147264595	0.0004700352526439483	0.0	0.0	0.0018352833218628125	0.0009293063391968138	0.0	0.7701818767876772
A48	East Indian Defense	1. d4 Nf6 2. Nf3 g6	['d2d4', 'g8f6', 'g1f3', 'g7g6']	17387323	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Knights Variation']"	rnbqkb1r/pppppp1p/5np1/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3	4	0	1	2	3	1	5	0.0011712389143576207	0.00011469205184080744	0.00016786973308712439	0.0	0.0001358695652173913	0.00022941041523285156	0.00019913707268503152	0.11600499569458936	0.17002258910962714
C53	Italian Game: Classical Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'c2c3']	17269367	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano']"	r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 4	7	0	5	0	20	5	20	0.0011632932025662213	0.0005734602592040372	0.0006714789323484975	0.0	0.0	0.0011470520761642578	0.001327580484566877	0.0	1.1412260310970943
