eco	name	pgn	uci_moves	games	parents	fen	ply	player_white	player_black	player_white_with_children	player_black_with_children	player_total	player_total_with_children	all_pct	player_pct	player_pct_with_children	white_pct	white_pct_with_children	black_pct	black_pct_with_children	ratio_white	ratio_black	popularity_rank
B12	Caro-Kann Defense: Advance Variation, Prins Attack	1. e4 c6 2. d4 d5 3. e5 Bf5 4. b4	['e2e4', 'c7c6', 'd2d4', 'd7d5', 'e4e5', 'c8f5', 'b2b4']	24323	"[""King's Pawn Game"", 'Caro-Kann Defense', 'Caro-Kann Defense: Advance Variation']"	rn1qkbnr/pp2pppp/2p5/3pPb2/1P1P4/8/P1P2PPP/RNBQKBNR b KQkq - 0 4	7	0	0	0	0	0	0	1.638437619978671e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2099
D06	Queen's Gambit Declined: Zilbermints Gambit	1. d4 d5 2. c4 b5	['d2d4', 'd7d5', 'c2c4', 'b7b5']	24313	"[""Queen's Pawn Game"", ""Queen's Gambit""]"	rnbqkbnr/p1p1pppp/8/1p1p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3	4	0	0	0	0	0	0	1.6377640033935546e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2100
A45	Indian Defense: Omega Gambit, Arafat Gambit	1. d4 Nf6 2. e4 Nxe4 3. Bd3 Nf6 4. Bg5	['d2d4', 'g8f6', 'e2e4', 'f6e4', 'f1d3', 'e4f6', 'c1g5']	24245	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Omega Gambit']"	rnbqkb1r/pppppppp/5n2/6B1/3P4/3B4/PPP2PPP/RN1QK1NR b KQkq - 3 4	7	0	0	0	0	0	0	1.6331834106147628e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2101
C70	Ruy Lopez: Morphy Defense, Norwegian Variation, Nightingale Gambit	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 b5 5. Bb3 Na5 6. Bxf7+	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'b7b5', 'a4b3', 'c6a5', 'b3f7']	24227	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Morphy Defense', 'Ruy Lopez: Morphy Defense, Caro Variation', 'Ruy Lopez: Morphy Defense, Norwegian Variation']"	r1bqkbnr/2pp1Bpp/p7/np2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 6	11	0	0	0	0	0	0	1.6319709007615532e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2102
D32	Tarrasch Defense: von Hennig Gambit	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 cxd4 5. Qxd4 Nc6 6. Qd1 exd5 7. Qxd5 Be6	['d2d4', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'c7c5', 'c4d5', 'c5d4', 'd1d4', 'b8c6', 'd4d1', 'e6d5', 'd1d5', 'c8e6']	24165	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined"", ""Queen's Gambit Declined: Queen's Knight Variation"", 'Tarrasch Defense', 'Tarrasch Defense: Schara Gambit']"	r2qkbnr/pp3ppp/2n1b3/3Q4/8/2N5/PP2PPPP/R1B1KBNR w KQkq - 1 8	14	0	0	0	0	0	0	1.6277944779338315e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2103
C37	King's Gambit Accepted: Double Muzio Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. e5 Qxe5 8. Bxf7+	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g7g5', 'f1c4', 'g5g4', 'e1g1', 'g4f3', 'd1f3', 'd8f6', 'e4e5', 'f6e5', 'c4f7']	24152	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted"", ""King's Gambit Accepted: King's Knight's Gambit"", ""King's Gambit Accepted: Muzio Gambit, Wild Muzio Gambit"", ""King's Gambit Accepted: Muzio Gambit, Sarratt Defense""]"	rnb1kbnr/pppp1B1p/8/4q3/5p2/5Q2/PPPP2PP/RNB2RK1 b kq - 0 8	15	0	0	0	0	0	0	1.6269187763731802e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2104
E10	Blumenfeld Countergambit Accepted	1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 b5 5. dxe6 fxe6 6. cxb5 d5	['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'c7c5', 'd4d5', 'b7b5', 'd5e6', 'f7e6', 'c4b5', 'd7d5']	24148	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: Anti-Nimzo-Indian', 'Blumenfeld Countergambit']"	rnbqkb1r/p5pp/4pn2/1Ppp4/8/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 7	12	0	0	0	0	0	0	1.6266493297391336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2105
C82	Ruy Lopez: Open, St. Petersburg Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Nxe4 6. d4 b5 7. Bb3 d5 8. dxe5 Be6 9. c3 Bc5 10. Nbd2	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'e1g1', 'f6e4', 'd2d4', 'b7b5', 'a4b3', 'd7d5', 'd4e5', 'c8e6', 'c2c3', 'f8c5', 'b1d2']	24147	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Morphy Defense', 'Ruy Lopez: Open', 'Ruy Lopez: Open, Main Line', 'Ruy Lopez: Open, Italian Variation']"	r2qk2r/2p2ppp/p1n1b3/1pbpP3/4n3/1BP2N2/PP1N1PPP/R1BQ1RK1 b kq - 2 10	19	0	0	0	0	0	0	1.626581968080622e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2106
C52	Italian Game: Evans Gambit, Alapin-Steinitz Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O d6 7. d4 Bg4	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'b2b4', 'c5b4', 'c2c3', 'b4a5', 'e1g1', 'd7d6', 'd2d4', 'c8g4']	24095	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Italian Game', 'Italian Game: Giuoco Piano', 'Italian Game: Evans Gambit', 'Italian Game: Evans Gambit Accepted', 'Italian Game: Evans Gambit, Main Line', 'Italian Game: Evans Gambit, Slow Variation']"	r2qk1nr/ppp2ppp/2np4/b3p3/2BPP1b1/2P2N2/P4PPP/RNBQ1RK1 w kq - 1 8	14	0	0	0	0	0	0	1.6230791618380166e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2107
C40	Latvian Gambit Accepted: Nimzowitsch Attack	1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Ne3	['e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'd8f6', 'd2d4', 'd7d6', 'e5c4', 'f5e4', 'c4e3']	24089	"[""King's Pawn Game"", ""King's Knight Opening"", 'Latvian Gambit', 'Latvian Gambit Accepted: Main Line', 'Latvian Gambit Accepted: Bilguer Variation']"	rnb1kbnr/ppp3pp/3p1q2/8/3Pp3/4N3/PPP2PPP/RNBQKB1R b KQkq - 1 6	11	0	0	0	0	0	0	1.6226749918869468e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2108
D32	Tarrasch Defense: Marshall Gambit	1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. e4	['d2d4', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'c7c5', 'c4d5', 'e6d5', 'e2e4']	24086	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined"", ""Queen's Gambit Declined: Queen's Knight Variation"", 'Tarrasch Defense', ""Queen's Gambit Declined: Tarrasch Defense""]"	rnbqkbnr/pp3ppp/8/2pp4/3PP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5	9	0	0	0	0	0	0	1.6224729069114118e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2109
B27	Pterodactyl Defense: Sicilian, Anhanguera	1. e4 c5 2. Nf3 g6 3. d4 Bg7 4. Nc3 Qa5 5. Be3	['e2e4', 'c7c5', 'g1f3', 'g7g6', 'd2d4', 'f8g7', 'b1c3', 'd8a5', 'c1e3']	23944	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Hyperaccelerated Dragon', 'Sicilian Defense: Hyperaccelerated Fianchetto', 'Sicilian Defense: Hyperaccelerated Pterodactyl', 'Modern Defense: Pterodactyl Variation']"	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 4 5	9	0	0	0	0	0	0	1.6129075514027587e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2110
B40	Sicilian Defense: Pin Variation, Jaffe Variation	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Bb4 6. Bd3 e5	['e2e4', 'c7c5', 'g1f3', 'e7e6', 'd2d4', 'c5d4', 'f3d4', 'g8f6', 'b1c3', 'f8b4', 'f1d3', 'e6e5']	23861	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: French Variation', 'Sicilian Defense: French Variation, Open', 'Sicilian Defense: French Variation, Normal', 'Sicilian Defense: Pin Variation']"	rnbqk2r/pp1p1ppp/5n2/4p3/1b1NP3/2NB4/PPP2PPP/R1BQK2R w KQkq - 0 7	12	0	0	0	0	0	0	1.6073165337462923e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2111
C02	French Defense: Advance Variation, Frenkel Gambit	1. e4 e6 2. d4 d5 3. e5 c5 4. b4	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'e4e5', 'c7c5', 'b2b4']	23837	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Advance Variation']"	rnbqkbnr/pp3ppp/4p3/2ppP3/1P1P4/8/P1P2PPP/RNBQKBNR b KQkq - 0 4	7	0	0	0	0	0	0	1.6056998539420128e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2112
A40	Benoni Defense: Franco-Sicilian Hybrid	1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 g6 6. e4 Bg7 7. Nf3 Ne7	['d2d4', 'e7e6', 'c2c4', 'c7c5', 'd4d5', 'e6d5', 'c4d5', 'd7d6', 'b1c3', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'g8e7']	23818	"[""Queen's Pawn Game"", 'Horwitz Defense']"	rnbqk2r/pp2npbp/3p2p1/2pP4/4P3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 8	14	0	0	0	0	0	0	1.6044199824302916e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2113
C74	Ruy Lopez: Morphy Defense, Modern Steinitz Defense, Siesta Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 d6 5. c3 f5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'd7d6', 'c2c3', 'f7f5']	23706	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Morphy Defense', 'Ruy Lopez: Morphy Defense, Modern Steinitz Defense']"	r1bqkbnr/1pp3pp/p1np4/4pp2/B3P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 6	10	0	0	0	0	0	0	1.5968754766769878e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2114
C15	French Defense: Winawer Variation, Alekhine Gambit, Kan Variation	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2 dxe4 5. a3 Bxc3+ 6. Nxc3 Nc6	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'f8b4', 'g1e2', 'd5e4', 'a2a3', 'b4c3', 'e2c3', 'b8c6']	23598	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Paulsen Variation', 'French Defense: Winawer Variation', 'French Defense: Winawer Variation, Alekhine-Maróczy Gambit', 'French Defense: Winawer Variation, Alekhine Gambit Accepted']"	r1bqk1nr/ppp2ppp/2n1p3/8/3Pp3/P1N5/1PP2PPP/R1BQKB1R w KQkq - 1 7	12	0	0	0	0	0	0	1.5896004175577305e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2115
E81	King's Indian Defense: Sämisch Variation, Byrne Defense	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 c6 7. Bd3 a6	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f2f3', 'e8g8', 'c1e3', 'c7c6', 'f1d3', 'a7a6']	23422	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", ""King's Indian Defense: Normal Variation"", ""King's Indian Defense: Sämisch Variation"", ""King's Indian Defense: Sämisch Variation, Normal Defense""]"	rnbq1rk1/1p2ppbp/p1pp1np1/8/2PPP3/2NBBP2/PP4PP/R2QK1NR w KQ - 0 8	14	0	0	0	0	0	0	1.5777447656596813e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2116
D09	Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation, Bf5 Line	1. d4 d5 2. c4 e5 3. dxe5 d4 4. Nf3 Nc6 5. g3 Bf5	['d2d4', 'd7d5', 'c2c4', 'e7e5', 'd4e5', 'd5d4', 'g1f3', 'b8c6', 'g2g3', 'c8f5']	23362	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined: Albin Countergambit"", ""Queen's Gambit Declined: Albin Countergambit, Normal Line"", ""Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation""]"	r2qkbnr/ppp2ppp/2n5/4Pb2/2Pp4/5NP1/PP2PP1P/RNBQKB1R w KQkq - 1 6	10	0	0	0	0	0	0	1.573703066148983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2117
C67	Ruy Lopez: Berlin Defense, Rio de Janeiro Variation	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Be7	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'g8f6', 'e1g1', 'f6e4', 'd2d4', 'f8e7']	23281	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Berlin Defense', 'Ruy Lopez: Berlin Defense, Rio Gambit Accepted']"	r1bqk2r/ppppbppp/2n5/1B2p3/3Pn3/5N2/PPP2PPP/RNBQ1RK1 w kq - 1 6	10	0	0	0	0	0	0	1.56824677180954e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2118
D45	Semi-Slav Defense: Stonewall Defense	1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. Nc3 e6 5. e3 Ne4 6. Bd3 f5	['d2d4', 'd7d5', 'g1f3', 'g8f6', 'c2c4', 'c7c6', 'b1c3', 'e7e6', 'e2e3', 'f6e4', 'f1d3', 'f7f5']	23132	"[""Queen's Pawn Game"", ""Queen's Pawn Game: Zukertort Variation"", ""Queen's Pawn Game: Symmetrical Variation""]"	rnbqkb1r/pp4pp/2p1p3/3p1p2/2PPn3/2NBPN2/PP3PPP/R1BQK2R w KQkq - 0 7	12	0	0	0	0	0	0	1.5582098846913051e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2119
B00	Borg Defense: Zilbermints Gambit	1. e4 g5 2. d4 e5	['e2e4', 'g7g5', 'd2d4', 'e7e5']	23112	"[""King's Pawn Game"", 'Borg Defense']"	rnbqkbnr/pppp1p1p/8/4p1p1/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3	4	0	0	0	0	0	0	1.5568626515210724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2120
C64	Ruy Lopez: Classical Variation, Konikowski Gambit	1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5 4. c3 d5	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'f8c5', 'c2c3', 'd7d5']	23090	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Classical Variation', 'Ruy Lopez: Classical Variation, Central Variation']"	r1bqk1nr/ppp2ppp/2n5/1Bbpp3/4P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 5	8	0	0	0	0	0	0	1.5553806950338162e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2121
C40	Latvian Gambit: Corkscrew Gambit	1. e4 e5 2. Nf3 f5 3. Nxe5 Nf6 4. Bc4 fxe4 5. Nf7 Qe7 6. Nxh8 d5	['e2e4', 'e7e5', 'g1f3', 'f7f5', 'f3e5', 'g8f6', 'f1c4', 'f5e4', 'e5f7', 'd8e7', 'f7h8', 'd7d5']	23038	"[""King's Pawn Game"", ""King's Knight Opening"", 'Latvian Gambit']"	rnb1kb1N/ppp1q1pp/5n2/3p4/2B1p3/8/PPPP1PPP/RNBQK2R w KQq - 0 7	12	0	0	0	0	0	0	1.5518778887912109e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2122
E78	King's Indian Defense: Four Pawns Attack, Fluid Attack	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f4 O-O 6. Nf3 c5 7. Be2	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'd7d6', 'f2f4', 'e8g8', 'g1f3', 'c7c5', 'f1e2']	23022	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", ""King's Indian Defense: Normal Variation"", ""King's Indian Defense: Four Pawns Attack""]"	rnbq1rk1/pp2ppbp/3p1np1/2p5/2PPPP2/2N2N2/PP2B1PP/R1BQK2R b KQ - 1 7	13	0	0	0	0	0	0	1.5508001022550247e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2123
C07	French Defense: Tarrasch Variation, Chistyakov Defense, Modern Line	1. e4 e6 2. d4 d5 3. Nd2 c5 4. exd5 Qxd5 5. Ngf3 cxd4 6. Bc4 Qd6 7. O-O Nf6 8. Nb3 Nc6 9. Nbxd4 Nxd4 10. Nxd4 a6	['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1d2', 'c7c5', 'e4d5', 'd8d5', 'g1f3', 'c5d4', 'f1c4', 'd5d6', 'e1g1', 'g8f6', 'd2b3', 'b8c6', 'b3d4', 'c6d4', 'f3d4', 'a7a6']	22970	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: Tarrasch Variation', 'French Defense: Tarrasch Variation, Open System', 'French Defense: Tarrasch Variation, Chistyakov Defense']"	r1b1kb1r/1p3ppp/p2qpn2/8/2BN4/8/PPP2PPP/R1BQ1RK1 w kq - 0 11	20	0	0	0	0	0	0	1.5472972960124191e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2124
B31	Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. c3 e5 6. d4	['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1b5', 'g7g6', 'e1g1', 'f8g7', 'c2c3', 'e7e5', 'd2d4']	22947	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Old Sicilian', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack', 'Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation']"	r1bqk1nr/pp1p1pbp/2n3p1/1Bp1p3/3PP3/2P2N2/PP3PPP/RNBQ1RK1 b kq - 0 6	11	0	0	0	0	0	0	1.5457479778666514e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2125
D51	Queen's Gambit Declined: Capablanca Variation, Anti-Cambridge Springs Variation	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Nbd7 5. e3 c6 6. a3	['d2d4', 'd7d5', 'c2c4', 'e7e6', 'b1c3', 'g8f6', 'c1g5', 'b8d7', 'e2e3', 'c7c6', 'a2a3']	22947	"[""Queen's Pawn Game"", ""Queen's Gambit"", ""Queen's Gambit Declined"", ""Queen's Gambit Declined: Queen's Knight Variation"", ""Queen's Gambit Declined: Normal Defense"", ""Queen's Gambit Declined: Modern Variation"", ""Queen's Gambit Declined: Modern Variation, Knight Defense""]"	r1bqkb1r/pp1n1ppp/2p1pn2/3p2B1/2PP4/P1N1P3/1P3PPP/R2QKBNR b KQkq - 0 6	11	0	0	0	0	0	0	1.5457479778666514e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2126
C20	Portuguese Opening: Portuguese Gambit	1. e4 e5 2. Bb5 Nf6 3. d4	['e2e4', 'e7e5', 'f1b5', 'g8f6', 'd2d4']	22944	"[""King's Pawn Game"", 'Portuguese Opening']"	rnbqkb1r/pppp1ppp/5n2/1B2p3/3PP3/8/PPP2PPP/RNBQK1NR b KQkq - 0 3	5	0	0	0	0	0	0	1.5455458928911165e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2127
E68	King's Indian Defense: Fianchetto Variation, Long Variation	1. d4 Nf6 2. Nf3 g6 3. c4 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nbd7 7. Nc3 e5 8. e4 exd4 9. Nxd4 Re8 10. h3 Nc5 11. Re1 a5	['d2d4', 'g8f6', 'g1f3', 'g7g6', 'c2c4', 'f8g7', 'g2g3', 'e8g8', 'f1g2', 'd7d6', 'e1g1', 'b8d7', 'b1c3', 'e7e5', 'e2e4', 'e5d4', 'f3d4', 'f8e8', 'h2h3', 'd7c5', 'f1e1', 'a7a5']	22932	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Knights Variation', 'East Indian Defense', ""King's Indian Defense: Normal Variation, King's Knight Variation""]"	r1bqr1k1/1pp2pbp/3p1np1/p1n5/2PNP3/2N3PP/PP3PB1/R1BQR1K1 w - - 0 12	22	0	0	0	0	0	0	1.5447375529889767e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2128
C66	Ruy Lopez: Berlin Defense, Tarrasch Trap	1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. d4 Bd7 5. Nc3 Nf6 6. O-O Be7 7. Re1 O-O	['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'd7d6', 'd2d4', 'c8d7', 'b1c3', 'g8f6', 'e1g1', 'f8e7', 'f1e1', 'e8g8']	22879	"[""King's Pawn Game"", ""King's Knight Opening"", ""King's Knight Opening: Normal Variation"", 'Ruy Lopez', 'Ruy Lopez: Steinitz Defense']"	r2q1rk1/pppbbppp/2np1n2/1B2p3/3PP3/2N2N2/PPP2PPP/R1BQR1K1 w - - 7 8	14	0	0	0	0	0	0	1.5411673850878597e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2129
C32	King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit, Old Line	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. Qe2	['e2e4', 'e7e5', 'f2f4', 'd7d5', 'e4d5', 'e5e4', 'd2d3', 'g8f6', 'd1e2']	22797	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Declined: Falkbeer Countergambit"", ""King's Gambit Declined: Falkbeer Countergambit Accepted"", ""King's Gambit Declined: Falkbeer Countergambit, Staunton Line"", ""King's Gambit Declined: Falkbeer Countergambit, Charousek Gambit""]"	rnbqkb1r/ppp2ppp/5n2/3P4/4pP2/3P4/PPP1Q1PP/RNB1KBNR b KQkq - 2 5	9	0	0	0	0	0	0	1.535643729089905e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2130
B23	Sicilian Defense: Closed, Grob Attack	1. e4 c5 2. Nc3 Nc6 3. g4	['e2e4', 'c7c5', 'b1c3', 'b8c6', 'g2g4']	22794	"[""King's Pawn Game"", 'Sicilian Defense', 'Sicilian Defense: Closed', 'Sicilian Defense: Closed, Traditional']"	r1bqkbnr/pp1ppppp/2n5/2p5/4P1P1/2N5/PPPP1P1P/R1BQKBNR b KQkq - 0 3	5	0	0	0	0	0	0	1.5354416441143702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2131
C00	French Defense: St. George Defense, Traditional Line	1. e4 e6 2. d4 a6 3. Nf3 b5 4. Bd3 c5 5. c3 Bb7 6. O-O Nf6	['e2e4', 'e7e6', 'd2d4', 'a7a6', 'g1f3', 'b7b5', 'f1d3', 'c7c5', 'c2c3', 'c8b7', 'e1g1', 'g8f6']	22728	"[""King's Pawn Game"", 'French Defense', 'French Defense: Normal Variation', 'French Defense: St. George Defense']"	rn1qkb1r/1b1p1ppp/p3pn2/1pp5/3PP3/2PB1N2/PP3PPP/RNBQ1RK1 w kq - 3 7	12	0	0	0	0	0	0	1.5309957746526018e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2132
C37	King's Gambit Accepted: Double Muzio Gambit, Bello Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3 Qf6 7. Nc3	['e2e4', 'e7e5', 'f2f4', 'e5f4', 'g1f3', 'g7g5', 'f1c4', 'g5g4', 'e1g1', 'g4f3', 'd1f3', 'd8f6', 'b1c3']	22699	"[""King's Pawn Game"", ""King's Gambit"", ""King's Gambit Accepted"", ""King's Gambit Accepted: King's Knight's Gambit"", ""King's Gambit Accepted: Muzio Gambit, Wild Muzio Gambit"", ""King's Gambit Accepted: Muzio Gambit, Sarratt Defense""]"	rnb1kbnr/pppp1p1p/5q2/8/2B1Pp2/2N2Q2/PPPP2PP/R1B2RK1 b kq - 2 7	13	0	0	0	0	0	0	1.5290422865557641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2133
D97	Grünfeld Defense: Russian Variation, Szabo Variation	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 c6	['d2d4', 'g8f6', 'c2c4', 'g7g6', 'b1c3', 'd7d5', 'g1f3', 'f8g7', 'd1b3', 'd5c4', 'b3c4', 'e8g8', 'e2e4', 'c7c6']	22694	"[""Queen's Pawn Game"", 'Indian Defense', 'Indian Defense: Normal Variation', 'Indian Defense: West Indian Defense', ""King's Indian Defense"", 'Grünfeld Defense', 'Grünfeld Defense: Three Knights Variation', 'Grünfeld Defense: Russian Variation']"	rnbq1rk1/pp2ppbp/2p2np1/8/2QPP3/2N2N2/PP3PPP/R1B1KB1R w KQ - 0 8	14	0	0	0	0	0	0	1.528705478263206e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2134
